base_method,clip_source_score,clip_target_minus_source,clip_target_score,complete,condition,edit_scale,eval_mask_area,family,final_mask_area,inside_mask_l1,local_clip_source_score,local_clip_target_minus_source,local_clip_target_score,local_crop_box,lpips_full,lpips_outside,mask_path,method,missing,outside_mask_l1,perturbation,result_image,runtime_seconds,seed,source_image,source_l1,source_prompt,source_ssim_luma,ssim_loss,target_prompt,task
support_v3_controller_rmsgap,0.2425912767648697,0.09921880066394806,0.34181007742881775,True,200,2.0,0.03527250744047619,edit_strength,0.02566964365541935,0.23815536499023438,0.21688976883888245,0.07647466659545898,0.29336443543434143,"162,0,342,102",0.09982167184352875,0.08267825096845627,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_edit200/seed_12/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_edit200,,0.055286917835474014,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_edit200/seed_12/result.png,75.2912935219938,12,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.06173714995384216,A photo of a cat sitting in grass.,0.8548395224244709,0.14516047757552908,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_controller_rmsgap,0.24078960716724396,0.09876088798046112,0.3395504951477051,True,boundary_noise,,0.03527250744047619,support_perturb,0.02566964365541935,0.13688740134239197,0.17702367901802063,0.11192309856414795,0.2889467775821686,"162,0,342,102",0.09353820979595184,0.07784746587276459,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_boundary_noise/seed_10/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_boundary_noise,,0.0540602020919323,boundary_noise,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_boundary_noise/seed_10/result.png,71.75857184396591,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.05698172375559807,A photo of a cat sitting in grass.,0.8734123218258026,0.12658767817419736,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_controller_rmsgap,0.23926936089992523,0.10063771903514862,0.33990707993507385,True,boundary_noise,,0.03527250744047619,support_perturb,0.0252976194024086,0.13412544131278992,0.17620977759361267,0.1103072464466095,0.28651702404022217,"162,0,342,102",0.0927647054195404,0.07765562832355499,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_boundary_noise/seed_11/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_boundary_noise,,0.0540248304605484,boundary_noise,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_boundary_noise/seed_11/result.png,75.96776774595492,11,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.05685017257928848,A photo of a cat sitting in grass.,0.8744243606667133,0.12557563933328675,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_controller_rmsgap,0.2412126660346985,0.09697085618972778,0.33818352222442627,True,boundary_noise,,0.03527250744047619,support_perturb,0.02566964365541935,0.13710755109786987,0.17266009747982025,0.11536414921283722,0.28802424669265747,"162,0,342,102",0.09360598027706146,0.07784544676542282,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_boundary_noise/seed_12/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_boundary_noise,,0.05404074862599373,boundary_noise,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_boundary_noise/seed_12/result.png,73.9562136780005,12,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.05697071924805641,A photo of a cat sitting in grass.,0.8739020289361353,0.12609797106386467,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_controller_rmsgap,0.238610178232193,0.10058662295341492,0.3391968011856079,True,dilate,,0.03527250744047619,support_perturb,0.0472470261156559,0.27814289927482605,0.16400644183158875,0.1268632709980011,0.29086971282958984,"162,0,342,102",0.12161911278963089,0.10867509990930557,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_dilate/seed_10/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_dilate,,0.058389823883771896,dilate,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_dilate/seed_10/result.png,67.70952550298534,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.06614106893539429,A photo of a cat sitting in grass.,0.8325833142486553,0.16741668575134472,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_controller_rmsgap,0.23644647002220154,0.10217466950416565,0.3386211395263672,True,dilate,,0.03527250744047619,support_perturb,0.0472470261156559,0.2739240527153015,0.16748778522014618,0.12751321494579315,0.29500100016593933,"162,0,342,102",0.12105152755975723,0.10821458697319031,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_dilate/seed_11/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_dilate,,0.058342475444078445,dilate,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_dilate/seed_11/result.png,74.1284496539738,11,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.065946564078331,A photo of a cat sitting in grass.,0.8342248795962409,0.16577512040375908,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_controller_rmsgap,0.24289296567440033,0.10100580751895905,0.3438987731933594,True,dilate,,0.03527250744047619,support_perturb,0.0472470261156559,0.27657055854797363,0.1648683100938797,0.12820430099964142,0.2930726110935211,"162,0,342,102",0.12095716595649719,0.10828633606433868,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_dilate/seed_12/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_dilate,,0.05835331231355667,dilate,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_dilate/seed_12/result.png,74.25181440601591,12,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.06605038791894913,A photo of a cat sitting in grass.,0.8341842840866383,0.16581571591336175,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_controller_rmsgap,0.2423647791147232,0.09518538415431976,0.33755016326904297,True,erode,,0.03527250744047619,support_perturb,0.01711309514939785,0.11446116864681244,0.1684800535440445,0.1237572580575943,0.2922373116016388,"162,0,342,102",0.08956032246351242,0.07497991621494293,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_erode/seed_10/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_erode,,0.05382099375128746,erode,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_erode/seed_10/result.png,87.48452558403369,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.05595991760492325,A photo of a cat sitting in grass.,0.8771822678365945,0.12281773216340552,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_controller_rmsgap,0.24152563512325287,0.09583993256092072,0.3373655676841736,True,erode,,0.03527250744047619,support_perturb,0.01711309514939785,0.11296785622835159,0.16948829591274261,0.12469159066677094,0.29417988657951355,"162,0,342,102",0.08964158594608307,0.07496501505374908,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_erode/seed_11/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_erode,,0.05382125452160835,erode,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_erode/seed_11/result.png,82.09304801397957,11,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.055907491594552994,A photo of a cat sitting in grass.,0.8773051233602578,0.12269487663974221,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_controller_rmsgap,0.24196915328502655,0.09574837982654572,0.33771753311157227,True,erode,,0.03527250744047619,support_perturb,0.01711309514939785,0.11461002379655838,0.16737766563892365,0.12262015044689178,0.28999781608581543,"162,0,342,102",0.08935804665088654,0.07501225918531418,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_erode/seed_12/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_erode,,0.05382067337632179,erode,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_erode/seed_12/result.png,71.31274120695889,12,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.0559648759663105,A photo of a cat sitting in grass.,0.8772140829819333,0.12278591701806674,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_controller_rmsgap,0.2427390068769455,0.10101936757564545,0.34375837445259094,True,holes,,0.03527250744047619,support_perturb,0.01897321455180645,0.12838786840438843,0.18313968181610107,0.10853791236877441,0.2916775941848755,"162,0,342,102",0.09194739907979965,0.07586008310317993,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_holes/seed_10/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_holes,,0.054013628512620926,holes,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_holes/seed_10/result.png,76.63731114496477,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.0566369965672493,A photo of a cat sitting in grass.,0.8749796342507455,0.12502036574925446,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_controller_rmsgap,0.247745081782341,0.09557543694972992,0.3433205187320709,True,holes,,0.03527250744047619,support_perturb,0.0215773805975914,0.13072369992733002,0.17539934813976288,0.11388052999973297,0.28927987813949585,"162,0,342,102",0.09276165813207626,0.07777757197618484,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_holes/seed_11/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_holes,,0.05404748395085335,holes,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_holes/seed_11/result.png,73.16685482801404,11,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.05675202235579491,A photo of a cat sitting in grass.,0.8745016337704922,0.12549836622950783,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_controller_rmsgap,0.2435665875673294,0.09759978950023651,0.3411663770675659,True,holes,,0.03527250744047619,support_perturb,0.02083333395421505,0.1281319260597229,0.1781505048274994,0.1161310076713562,0.2942815124988556,"162,0,342,102",0.09309881180524826,0.07748975604772568,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_holes/seed_12/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_holes,,0.05400353670120239,holes,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_holes/seed_12/result.png,71.25709893403109,12,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.05661822482943535,A photo of a cat sitting in grass.,0.87557303817018,0.12442696182982005,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_controller_rmsgap,0.23764890432357788,0.10586699843406677,0.34351590275764465,True,shift,,0.03527250744047619,support_perturb,0.02566964365541935,0.14644701778888702,0.19275762140750885,0.11906509101390839,0.31182271242141724,"162,0,342,102",0.09473922848701477,0.08032200485467911,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_shift/seed_10/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_shift,,0.05462975800037384,shift,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_shift/seed_10/result.png,63.81654036603868,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.057868387550115585,A photo of a cat sitting in grass.,0.8710326777808974,0.12896732221910256,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_controller_rmsgap,0.23786887526512146,0.10575217008590698,0.34362104535102844,True,shift,,0.03527250744047619,support_perturb,0.02566964365541935,0.1447359025478363,0.1924172043800354,0.119701087474823,0.3121182918548584,"162,0,342,102",0.09443199634552002,0.080330491065979,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_shift/seed_11/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_shift,,0.054627981036901474,shift,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_shift/seed_11/result.png,68.5382613070542,11,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.057806309312582016,A photo of a cat sitting in grass.,0.8711712488186778,0.1288287511813222,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_controller_rmsgap,0.2383175790309906,0.10538852214813232,0.3437061011791229,True,shift,,0.03527250744047619,support_perturb,0.02566964365541935,0.14411699771881104,0.1939309686422348,0.11929379403591156,0.31322476267814636,"162,0,342,102",0.09421458095312119,0.08030686527490616,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_shift/seed_12/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_shift,,0.05461646988987923,shift,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap_pert_shift/seed_12/result.png,72.579300494981,12,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.05777338519692421,A photo of a cat sitting in grass.,0.8713849784244375,0.12861502157556248,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_fixed,0.24656322598457336,0.09198793768882751,0.3385511636734009,True,baseline,,0.03527250744047619,baseline,0.02566964365541935,0.16765719652175903,0.18706515431404114,0.11178609728813171,0.29885125160217285,"162,0,342,102",0.09704066067934036,0.07800593972206116,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed,,0.05376270413398743,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed/seed_10/result.png,46.424099384923466,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.057780053466558456,A photo of a cat sitting in grass.,0.8714118792130315,0.12858812078696846,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_fixed,0.2469959557056427,0.09182623028755188,0.3388221859931946,True,baseline,,0.03527250744047619,baseline,0.02566964365541935,0.16551069915294647,0.18243014812469482,0.10982292890548706,0.2922530770301819,"162,0,342,102",0.09625545144081116,0.07803556323051453,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed,,0.05373867601156235,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed/seed_11/result.png,54.49481540406123,11,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.05768115818500519,A photo of a cat sitting in grass.,0.8716135073452734,0.12838649265472657,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_fixed,0.24644067883491516,0.09218832850456238,0.33862900733947754,True,baseline,,0.03527250744047619,baseline,0.02566964365541935,0.16393423080444336,0.18706583976745605,0.10793554782867432,0.29500138759613037,"162,0,342,102",0.09596241265535355,0.07813581824302673,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed,,0.053730741143226624,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed/seed_12/result.png,50.24409321602434,12,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.05761788785457611,A photo of a cat sitting in grass.,0.8717134470177841,0.12828655298221592,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_fixed,0.2453146129846573,0.09396199882030487,0.33927661180496216,True,050,0.5,0.03527250744047619,edit_strength,0.02566964365541935,0.11503612995147705,0.1832161694765091,0.1116275042295456,0.2948436737060547,"162,0,342,102",0.0927468091249466,0.0783100426197052,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit050/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed_edit050,,0.05382275581359863,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit050/seed_10/result.png,48.88815581705421,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.05598190054297447,A photo of a cat sitting in grass.,0.8778244637106014,0.12217553628939859,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_fixed,0.2451651245355606,0.09359072148799896,0.33875584602355957,True,050,0.5,0.03527250744047619,edit_strength,0.02566964365541935,0.11518692225217819,0.182843878865242,0.11166428029537201,0.294508159160614,"162,0,342,102",0.09273004531860352,0.07827933132648468,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit050/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed_edit050,,0.05382513627409935,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit050/seed_11/result.png,69.16737438901328,11,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.055989522486925125,A photo of a cat sitting in grass.,0.8777771570554805,0.12222284294451946,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_fixed,0.2462776154279709,0.09330563247203827,0.33958324790000916,True,050,0.5,0.03527250744047619,edit_strength,0.02566964365541935,0.11532479524612427,0.18379345536231995,0.11077478528022766,0.2945682406425476,"162,0,342,102",0.09275712072849274,0.07831940799951553,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit050/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed_edit050,,0.0538303479552269,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit050/seed_12/result.png,64.73882898606826,12,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.05599941685795784,A photo of a cat sitting in grass.,0.8777696844063836,0.12223031559361641,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_fixed,0.24804481863975525,0.09202349185943604,0.3400683104991913,True,075,0.75,0.03527250744047619,edit_strength,0.02566964365541935,0.1301681250333786,0.17777538299560547,0.11229240894317627,0.29006779193878174,"162,0,342,102",0.0932961106300354,0.07793957740068436,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit075/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed_edit075,,0.05367448925971985,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit075/seed_10/result.png,51.37905885791406,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.056372594088315964,A photo of a cat sitting in grass.,0.8760083597546994,0.12399164024530063,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_fixed,0.2477319985628128,0.09148670732975006,0.33921870589256287,True,075,0.75,0.03527250744047619,edit_strength,0.02566964365541935,0.13012051582336426,0.17786017060279846,0.11269262433052063,0.2905527949333191,"162,0,342,102",0.09324517101049423,0.07792181521654129,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit075/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed_edit075,,0.053675711154937744,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit075/seed_11/result.png,53.64754453091882,11,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.056372106075286865,A photo of a cat sitting in grass.,0.8759265912016478,0.12407340879835216,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_fixed,0.2458060383796692,0.09287884831428528,0.33868488669395447,True,075,0.75,0.03527250744047619,edit_strength,0.02566964365541935,0.1292055994272232,0.17893211543560028,0.11099492013454437,0.28992703557014465,"162,0,342,102",0.09344882518053055,0.07801690697669983,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit075/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed_edit075,,0.053683750331401825,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit075/seed_12/result.png,54.40175508102402,12,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.056347597390413284,A photo of a cat sitting in grass.,0.876130949040369,0.12386905095963097,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_fixed,0.24622763693332672,0.09226568043231964,0.33849331736564636,True,100,1.0,0.03527250744047619,edit_strength,0.02566964365541935,0.16457082331180573,0.1809200644493103,0.10912898182868958,0.2900490462779999,"162,0,342,102",0.09639384597539902,0.07815048098564148,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit100/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed_edit100,,0.05374688655138016,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit100/seed_10/result.png,50.13679480005521,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.05765591934323311,A photo of a cat sitting in grass.,0.8717591266321546,0.1282408733678454,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_fixed,0.24683569371700287,0.09151487052440643,0.3383505642414093,True,100,1.0,0.03527250744047619,edit_strength,0.02566964365541935,0.16517572104930878,0.18403151631355286,0.11365970969200134,0.2976912260055542,"162,0,342,102",0.09602492302656174,0.07802105695009232,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit100/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed_edit100,,0.05372963100671768,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit100/seed_11/result.png,56.32462920201942,11,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.05766060948371887,A photo of a cat sitting in grass.,0.8715945530808371,0.1284054469191629,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_fixed,0.24656881392002106,0.09179787337779999,0.33836668729782104,True,100,1.0,0.03527250744047619,edit_strength,0.02566964365541935,0.16459235548973083,0.18475274741649628,0.11149318516254425,0.2962459325790405,"162,0,342,102",0.09634789824485779,0.07807835191488266,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit100/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed_edit100,,0.05373602360486984,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit100/seed_12/result.png,56.270964173949324,12,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.05764621123671532,A photo of a cat sitting in grass.,0.8718160322357468,0.12818396776425323,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_fixed,0.25157058238983154,0.09170293807983398,0.3432735204696655,True,125,1.25,0.03527250744047619,edit_strength,0.02566964365541935,0.2058737576007843,0.19962355494499207,0.10167732834815979,0.30130088329315186,"162,0,342,102",0.10632141679525375,0.08991052955389023,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit125/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed_edit125,,0.0552360974252224,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit125/seed_10/result.png,53.2132292779861,10,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.06054946407675743,A photo of a cat sitting in grass.,0.8612208266808193,0.13877917331918066,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
support_v3_fixed,0.2479996681213379,0.09011295437812805,0.33811262249946594,True,125,1.25,0.03527250744047619,edit_strength,0.02566964365541935,0.20515400171279907,0.18829584121704102,0.1107378900051117,0.2990337312221527,"162,0,342,102",0.10617788136005402,0.08997872471809387,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit125/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed_edit125,,0.05524107441306114,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/cat_crown/support_v3_fixed_edit125/seed_11/result.png,63.594304741011,11,/home/Wu_25R8111/rf_h_edit_project/data/paper_images/cat_sitting_in_grass.jpg,0.06052888557314873,A photo of a cat sitting in grass.,0.8615366804344239,0.13846331956557612,"A photo of the same cat sitting in the same grass, wearing a small golden crown on its head.",cat_crown
